log_moneyness,T,implied_volatility
0.03619116309339856,0.03287671232876712,0.15284050292968754
0.03766067107275858,0.03287671232876712,0.1500329138183594
0.03912802276670813,0.03287671232876712,0.14783567016601565
0.04059322449403613,0.03287671232876712,0.14539428833007811
0.04205628254579656,0.03287671232876712,0.1430749755859375
0.04351720318547143,0.03287671232876712,0.14136600830078128
0.044975992649131394,0.03287671232876712,0.1401453173828125
0.046432657145595545,0.03287671232876712,0.1381922119140625
0.04788720285658969,0.03287671232876712,0.13721565917968753
0.04933963593690464,0.03287671232876712,0.13672738281250002
0.05078996251455117,0.03287671232876712,0.1355066918945313
0.05223818869091603,0.03287671232876712,0.13477427734375003
0.053684320540915736,0.03287671232876712,0.13501841552734378
0.05512836411314943,0.03287671232876712,0.13501841552734378
0.05657032543005053,0.03287671232876712,0.1362391064453125
0.05801021048803819,0.03287671232876712,0.13526255371093754
0.059448025257665744,0.03287671232876712,0.13575083007812502
0.060883775683770014,0.03287671232876712,0.1362391064453125
0.06231746768561864,0.03287671232876712,0.13916876464843753
0.06374910715705646,0.03287671232876712,0.13916876464843753
0.0651786999666507,0.03287671232876712,0.141610146484375
0.06660625195783615,0.03287671232876712,0.141610146484375
0.06803176894905721,0.03287671232876712,0.14405152832031248
0.07087672108128856,0.03287671232876712,0.145516357421875
0.07229616773551485,0.03287671232876712,0.14795773925781253
0.0737136024164883,0.03287671232876712,0.15039912109375003
0.07512903081981881,0.03287671232876712,0.15332877929687502
0.07795389145537363,0.03287671232876712,0.15821154296875
0.07936333495860727,0.03287671232876712,0.15528188476562502
0.08077079472648707,0.03287671232876712,0.15821154296875
0.082176276335222,0.03287671232876712,0.1601646484375
0.083579785337542,0.03287671232876712,0.16309430664062502
0.08638090761725378,0.03287671232876712,0.16797707031250003
0.08917420552286655,0.03287671232876712,0.17285983398437502
0.09056793397147041,0.03287671232876712,0.174812939453125
0.09195972264429275,0.03287671232876712,0.17774259765625
0.09334957693334708,0.03287671232876712,0.179695703125
0.0947375022081952,0.03287671232876712,0.18164880859375
0.09612350381607239,0.03287671232876712,0.18457846679687498
-0.041770378376313394,0.052054794520547946,0.30048306945800785
-0.02599718069921908,0.052054794520547946,0.2652661364746094
-0.024433458723036306,0.052054794520547946,0.2625195819091797
-0.01820290897240031,0.052054794520547946,0.2622144091796875
-0.016651318280981396,0.052054794520547946,0.24448387359619145
-0.015102131294152,0.052054794520547946,0.24607077178955078
-0.013555340575853359,0.052054794520547946,0.2555006091308594
-0.012010938724479192,0.052054794520547946,0.23966214447021478
-0.010468918372663855,0.052054794520547946,0.2387771435546875
-0.00892927218707113,0.052054794520547946,0.23627472717285153
-0.007391992868184646,0.052054794520547946,0.23444369079589844
-0.005857073150100898,0.052054794520547946,0.23020178985595702
-0.004324505800322865,0.052054794520547946,0.22837075347900393
-0.002794283619555188,0.052054794520547946,0.22461712890624996
-0.0012663994415019334,0.052054794520547946,0.22052781433105467
0.0002591538673352259,0.052054794520547946,0.21833057067871092
0.0017823834078567328,0.052054794520547946,0.21613332702636717
0.003303296248563237,0.052054794520547946,0.21375297973632812
0.004821899425753292,0.052054794520547946,0.21149470153808592
0.006338199943717338,0.052054794520547946,0.20917538879394526
0.00785220477493243,0.052054794520547946,0.20685607604980466
0.009363920860254392,0.052054794520547946,0.20444521148681638
0.010873355109108725,0.052054794520547946,0.20215641601562498
0.012380514399679887,0.052054794520547946,0.19977606872558595
0.01388540557910021,0.052054794520547946,0.19736520416259767
0.015388035463635244,0.052054794520547946,0.1948322705078125
0.016888410838869862,0.052054794520547946,0.1924214059448242
0.018386538459891907,0.052054794520547946,0.1900715759277344
0.019882425051474664,0.052054794520547946,0.18744709045410157
0.021376077308257777,0.052054794520547946,0.18506674316406246
0.022867501894927863,0.052054794520547946,0.18256432678222656
0.02435670544639565,0.052054794520547946,0.18012294494628905
0.025843694567973946,0.052054794520547946,0.1775594940185547
0.02732847583555321,0.052054794520547946,0.1750265603637695
0.028811055795776034,0.052054794520547946,0.1725241439819336
0.03029144096621012,0.052054794520547946,0.1700827621459961
0.03176963783552106,0.052054794520547946,0.16748879394531252
0.03250791767710205,0.052054794520547946,0.16623758575439457
0.03324565286364167,0.052054794520547946,0.16510844665527347
0.03471949248194227,0.052054794520547946,0.16254499572753905
0.03619116309339856,0.052054794520547946,0.16004257934570312
0.03766067107275858,0.052054794520547946,0.15784533569335937
0.03912802276670813,0.052054794520547946,0.15546498840332032
0.03986089198236085,0.052054794520547946,0.15436636657714847
0.04059322449403613,0.052054794520547946,0.15314567565917972
0.04205628254579656,0.052054794520547946,0.15088739746093754
0.04351720318547143,0.052054794520547946,0.14881222290039062
0.044975992649131394,0.052054794520547946,0.14685911743164062
0.046432657145595545,0.052054794520547946,0.14478394287109375
0.047160194463972585,0.052054794520547946,0.14411256286621094
0.04788720285658969,0.052054794520547946,0.14331911376953127
0.04933963593690464,0.052054794520547946,0.14136600830078128
0.05078996251455117,0.052054794520547946,0.14026738647460937
0.05223818869091603,0.052054794520547946,0.1388025573730469
0.053684320540915736,0.052054794520547946,0.1378260046386719
0.05512836411314943,0.052054794520547946,0.13648324462890626
0.05657032543005053,0.052054794520547946,0.13599496826171875
0.05801021048803819,0.052054794520547946,0.13501841552734378
0.059448025257665744,0.052054794520547946,0.13453013916015627
0.060883775683770014,0.052054794520547946,0.13453013916015627
0.06231746768561864,0.052054794520547946,0.13428600097656251
0.06374910715705646,0.052054794520547946,0.13355358642578125
0.0651786999666507,0.052054794520547946,0.133797724609375
0.06803176894905721,0.052054794520547946,0.13477427734375003
0.07229616773551485,0.052054794520547946,0.13721565917968753
0.0737136024164883,0.052054794520547946,0.13770393554687502
0.07512903081981881,0.052054794520547946,0.13794807373046875
0.07654245861696586,0.052054794520547946,0.1401453173828125
0.07795389145537363,0.052054794520547946,0.1401453173828125
0.07936333495860727,0.052054794520547946,0.14258669921875
0.082176276335222,0.052054794520547946,0.1445398046875
0.083579785337542,0.052054794520547946,0.14649291015625
0.08498132726283048,0.052054794520547946,0.14600463378906248
0.08638090761725378,0.052054794520547946,0.14795773925781253
0.08917420552286655,0.052054794520547946,0.15235222656250003
0.09056793397147041,0.052054794520547946,0.15430533203125002
0.09195972264429275,0.052054794520547946,0.1562584375
0.10027001977792083,0.052054794520547946,0.165047412109375
0.10714289906568303,0.052054794520547946,0.17090672851562502
0.1341715714536022,0.052054794520547946,0.20313296874999998
-0.1228735315362888,0.0684931506849315,0.3833679827880859
-0.0889719798606075,0.0684931506849315,0.3573062316894531
-0.07080467590515858,0.0684931506849315,0.33090879058837885
-0.06916935256442779,0.0684931506849315,0.32874206420898433
-0.06753669914054243,0.0684931506849315,0.3264837860107421
-0.05618215703761668,0.0684931506849315,0.3111030804443359
-0.04814998534035234,0.0684931506849315,0.30063565582275387
-0.044955094443833186,0.0684931506849315,0.2964853067016602
-0.0291319795045905,0.0684931506849315,0.2675244146728516
-0.02599718069921908,0.0684931506849315,0.2677990701293945
-0.024433458723036306,0.0684931506849315,0.2581556118774414
-0.01975691083913446,0.0684931506849315,0.2605359591674804
-0.016651318280981396,0.0684931506849315,0.24323266540527344
-0.015102131294152,0.0684931506849315,0.25284560638427733
-0.013555340575853359,0.0684931506849315,0.24127955993652345
-0.012010938724479192,0.0684931506849315,0.238014211730957
-0.010468918372663855,0.0684931506849315,0.24912249908447265
-0.00892927218707113,0.0684931506849315,0.23493196716308595
-0.007391992868184646,0.0684931506849315,0.2331924826049805
-0.005857073150100898,0.0684931506849315,0.23020178985595702
-0.004324505800322865,0.0684931506849315,0.22922523712158205
-0.002794283619555188,0.0684931506849315,0.22669230346679686
-0.0012663994415019334,0.0684931506849315,0.22080246978759765
0.0002591538673352259,0.0684931506849315,0.21884936431884766
0.0017823834078567328,0.0684931506849315,0.21674367248535154
0.003303296248563237,0.0684931506849315,0.2146684979248047
0.004821899425753292,0.0684931506849315,0.21256280609130856
0.006338199943717338,0.0684931506849315,0.2104571142578125
0.00785220477493243,0.0684931506849315,0.20832090515136714
0.009363920860254392,0.0684931506849315,0.2063067651367187
0.010873355109108725,0.0684931506849315,0.20414003875732417
0.012380514399679887,0.0684931506849315,0.20194279510498048
0.01388540557910021,0.0684931506849315,0.19983710327148438
0.015388035463635244,0.0684931506849315,0.19770089416503905
0.016888410838869862,0.0684931506849315,0.19553416778564453
0.018386538459891907,0.0684931506849315,0.19333692413330078
0.019882425051474664,0.0684931506849315,0.19104812866210938
0.021376077308257777,0.0684931506849315,0.18888140228271483
0.022867501894927863,0.0684931506849315,0.18662312408447268
0.02435670544639565,0.0684931506849315,0.18448691497802733
0.025843694567973946,0.0684931506849315,0.18225915405273438
0.02732847583555321,0.0684931506849315,0.18012294494628905
0.028811055795776034,0.0684931506849315,0.17789518402099608
0.03029144096621012,0.0684931506849315,0.17572845764160155
0.03176963783552106,0.0684931506849315,0.17350069671630858
0.03324565286364167,0.0684931506849315,0.17133397033691405
0.03471949248194227,0.0684931506849315,0.1692587957763672
0.03619116309339856,0.0684931506849315,0.16706155212402346
0.03766067107275858,0.0684931506849315,0.16492534301757814
0.03912802276670813,0.0684931506849315,0.16272809936523439
0.04059322449403613,0.0684931506849315,0.16056137298583983
0.04205628254579656,0.0684931506849315,0.15851671569824222
0.04351720318547143,0.0684931506849315,0.15656361022949222
0.044975992649131394,0.0684931506849315,0.15473257385253908
0.046432657145595545,0.0684931506849315,0.15277946838378909
0.04788720285658969,0.0684931506849315,0.15100946655273442
0.04933963593690464,0.0684931506849315,0.14917843017578125
0.05078996251455117,0.0684931506849315,0.147469462890625
0.05223818869091603,0.0684931506849315,0.14606566833496093
0.053684320540915736,0.0684931506849315,0.14466187377929687
0.05512836411314943,0.0684931506849315,0.1431970446777344
0.05657032543005053,0.0684931506849315,0.1420984228515625
0.05801021048803819,0.0684931506849315,0.14069462829589846
0.059448025257665744,0.0684931506849315,0.1397791101074219
0.060883775683770014,0.0684931506849315,0.13904669555664065
0.06231746768561864,0.0684931506849315,0.13794807373046875
0.06374910715705646,0.0684931506849315,0.13758186645507814
0.0651786999666507,0.0684931506849315,0.13709359008789065
0.06660625195783615,0.0684931506849315,0.1368494519042969
0.06803176894905721,0.0684931506849315,0.13636117553710939
0.06945525673391104,0.0684931506849315,0.13648324462890626
0.07087672108128856,0.0684931506849315,0.1362391064453125
0.07229616773551485,0.0684931506849315,0.1358728991699219
0.07936333495860727,0.0684931506849315,0.1381922119140625
0.08077079472648707,0.0684931506849315,0.13892462646484377
0.083579785337542,0.0684931506849315,0.1401453173828125
0.08498132726283048,0.0684931506849315,0.14063359375
0.08638090761725378,0.0684931506849315,0.14087773193359376
0.08777853188389177,0.0684931506849315,0.14283083740234376
0.08917420552286655,0.0684931506849315,0.1430749755859375
0.09195972264429275,0.0684931506849315,0.1450280810546875
0.09334957693334708,0.0684931506849315,0.1469811865234375
0.09750758708201088,0.0684931506849315,0.15039912109375003
0.09888975730896259,0.0684931506849315,0.15235222656250003
0.10027001977792083,0.0684931506849315,0.15137567382812503
0.10302484245676549,0.0684931506849315,0.15528188476562502
0.10577209693190434,0.0684931506849315,0.15869981933593752
0.10851182467302456,0.0684931506849315,0.1596763720703125
0.11124406680989761,0.0684931506849315,0.16309430664062502
0.11260739353776174,0.0684931506849315,0.165047412109375
0.11668625711258265,0.0684931506849315,0.16993017578125003
0.11804218952371859,0.0684931506849315,0.17188328125000002
0.11939628587144789,0.0684931506849315,0.17383638671875
0.12074855112146159,0.0684931506849315,0.1753012158203125
0.12209899021933307,0.0684931506849315,0.176766044921875
0.12344760809062666,0.0684931506849315,0.174812939453125
0.12613939975633795,0.0684931506849315,0.178719150390625
0.12748258330280562,0.0684931506849315,0.1801839794921875
0.128823965127007,0.0684931506849315,0.18164880859375
0.13016355005606348,0.0684931506849315,0.18360191406249998
0.15397419874978202,0.0684931506849315,0.20215641601562498
